"date","brl"
"2022/04/12",4.674596
"2022/04/13",4.691703
"2022/04/14",4.7025
"2022/04/15",4.702104
"2022/04/16",4.702104
"2022/04/17",4.702099
"2022/04/18",4.653496
"2022/04/19",4.666503
"2022/04/20",4.622302
"2022/04/21",4.622302
"2022/04/22",4.796678
"2022/04/23",4.798921
"2022/04/24",4.796698
"2022/04/25",4.877702
"2022/04/26",4.999297
"2022/04/27",4.9651
"2022/04/28",4.939297
"2022/04/29",4.97275
"2022/04/30",4.97275
"2022/05/01",4.972799
"2022/05/02",5.0862
"2022/05/03",4.960556
"2022/05/04",4.920303
"2022/05/05",5.029504
"2022/05/06",5.081904
"2022/05/07",5.081904
"2022/05/08",5.081902
"2022/05/09",5.162399
"2022/05/10",5.132803
"2022/05/11",5.138057
"2022/05/12",5.134898
"2022/05/13",5.059804
"2022/05/14",5.059804
"2022/05/15",5.059803
"2022/05/16",5.061202
"2022/05/17",4.939598
"2022/05/18",4.969298
"2022/05/19",4.931497
"2022/05/20",4.881704
"2022/05/21",4.881704
"2022/05/22",4.8817
"2022/05/23",4.81501
"2022/05/24",4.819401
"2022/05/25",4.8243
"2022/05/26",4.769699
"2022/05/27",4.731041
"2022/05/28",4.731041
"2022/05/29",4.731098
"2022/05/30",4.753903
"2022/05/31",4.731896
"2022/06/01",4.81703
"2022/06/02",4.797201
"2022/06/03",4.774604
"2022/06/04",4.775041
"2022/06/05",4.776499
"2022/06/06",4.795697
"2022/06/07",4.871265
"2022/06/08",4.899602
"2022/06/09",4.904802
"2022/06/10",4.985435
"2022/06/11",4.987385
"2022/06/12",4.985499
"2022/06/13",5.114899
"2022/06/14",5.117597
"2022/06/15",5.053498
"2022/06/16",5.053701
"2022/06/17",5.153604
"2022/06/18",5.153919
"2022/06/19",5.153598
"2022/06/20",5.188704
"2022/06/21",5.124298
"2022/06/22",5.195099
"2022/06/23",5.239499
"2022/06/24",5.243504
"2022/06/25",5.243504
"2022/06/26",5.242899
"2022/06/27",5.238302
"2022/06/28",5.268102
"2022/06/29",5.182399
"2022/06/30",5.253501
"2022/07/01",5.33245
"2022/07/02",5.33245
"2022/07/03",5.3325
"2022/07/04",5.329796
"2022/07/05",5.386902
"2022/07/06",5.4299
"2022/07/07",5.339913
"2022/07/08",5.255504
"2022/07/09",5.255081
"2022/07/10",5.255081
"2022/07/11",5.354301
"2022/07/12",5.378497
"2022/07/13",5.3924
"2022/07/14",5.424299
"2022/07/15",5.407804
"2022/07/16",5.416973
"2022/07/17",5.4116
"2022/07/18",5.438302
"2022/07/19",5.414603
"2022/07/20",5.471703
"2022/07/21",5.499304
"2022/07/22",5.497804
"2022/07/23",5.496671
"2022/07/24",5.498203
"2022/07/25",5.357803
"2022/07/26",5.351601
"2022/07/27",5.244497
"2022/07/28",5.184198
"2022/07/29",5.172804
"2022/07/30",5.172804
"2022/07/31",5.172705
"2022/08/01",5.1855
"2022/08/02",5.279203
"2022/08/03",5.284199
"2022/08/04",5.2126
"2022/08/05",5.16605
"2022/08/06",5.164263
"2022/08/07",5.166099
"2022/08/08",5.111604
"2022/08/09",5.125197
"2022/08/10",5.095199
"2022/08/11",5.158502
"2022/08/12",5.076404
"2022/08/13",5.076404
"2022/08/14",5.076399
"2022/08/15",5.0971
"2022/08/16",5.145672
"2022/08/17",5.166505
"2022/08/18",5.168503
"2022/08/19",5.169904
"2022/08/20",5.167625
"2022/08/21",5.1699
"2022/08/22",5.157602
"2022/08/23",5.104987
"2022/08/24",5.111602
"2022/08/25",5.110302
"2022/08/26",5.06403
"2022/08/27",5.063122
"2022/08/28",5.06402
"2022/08/29",5.028698
"2022/08/30",5.123398
"2022/08/31",5.183302
"2022/09/01",5.241899
"2022/09/02",5.17245
"2022/09/03",5.17245
"2022/09/04",5.172502
"2022/09/05",5.155399
"2022/09/06",5.248697
"2022/09/07",5.248198
"2022/09/08",5.214798
"2022/09/09",5.147804
"2022/09/10",5.147904
"2022/09/11",5.147805
"2022/09/12",5.093497
"2022/09/13",5.191302
"2022/09/14",5.164204
"2022/09/15",5.247601
"2022/09/16",5.252143
"2022/09/17",5.253367
"2022/09/18",5.253367
"2022/09/19",5.253367
"2022/09/20",5.143005
"2022/09/21",5.171901
"2022/09/22",5.117398
"2022/09/23",5.265604
"2022/09/24",5.264726
"2022/09/25",5.260297
"2022/09/26",5.391032
"2022/09/27",5.379603
"2022/09/28",5.375704
"2022/09/29",5.397698
"2022/09/30",5.412471
"2022/10/01",5.412471
"2022/10/02",5.4158
"2022/10/03",5.165025
"2022/10/04",5.177296
"2022/10/05",5.196699
"2022/10/06",5.221897
"2022/10/07",5.205553
"2022/10/08",5.204403
"2022/10/09",5.199904
"2022/10/10",5.188303
"2022/10/11",5.293603
"2022/10/12",5.293012
"2022/10/13",5.261302
"2022/10/14",5.325218
"2022/10/15",5.325218
"2022/10/16",5.328896
"2022/10/17",5.281422
"2022/10/18",5.241299
"2022/10/19",5.270702
"2022/10/20",5.218102
"2022/10/21",5.162904
"2022/10/22",5.161958
"2022/10/23",5.1649
"2022/10/24",5.3077
"2022/10/25",5.316704
"2022/10/26",5.385402
"2022/10/27",5.340701
"2022/10/28",5.292657
"2022/10/29",5.292657
"2022/10/30",5.292657
"2022/10/31",5.180197
"2022/11/01",5.143597
"2022/11/02",5.144098
"2022/11/03",5.116401
"2022/11/04",5.056604
"2022/11/05",5.044204
"2022/11/06",5.082167
"2022/11/07",5.15732
"2022/11/08",5.144502
"2022/11/09",5.1409
"2022/11/10",5.345504
"2022/11/11",5.325204
"2022/11/12",5.303061
"2022/11/13",5.303061
"2022/11/14",5.332699
"2022/11/15",5.333301
"2022/11/16",5.400504
"2022/11/17",5.423595
"2022/11/18",5.383204
"2022/11/19",5.382804
"2022/11/20",5.382798
"2022/11/21",5.320353
"2022/11/22",5.359399
"2022/11/23",5.359799
"2022/11/24",5.321498
"2022/11/25",5.410104
"2022/11/26",5.410399
"2022/11/27",5.409428
"2022/11/28",5.366099
"2022/11/29",5.2697
"2022/11/30",5.185706
"2022/12/01",5.185104
"2022/12/02",5.219404
"2022/12/03",5.208626
"2022/12/04",5.219497
"2022/12/05",5.281497
"2022/12/06",5.235496
"2022/12/07",5.205498
"2022/12/08",5.2258
"2022/12/09",5.240504
"2022/12/10",5.238041
"2022/12/11",5.237971
"2022/12/12",5.3228
"2022/12/13",5.294301
"2022/12/14",5.278697
"2022/12/15",5.313301
"2022/12/16",5.314404
"2022/12/17",5.308521
"2022/12/18",5.308521
"2022/12/19",5.293104
"2022/12/20",5.202932
"2022/12/21",5.201404
"2022/12/22",5.167104
"2022/12/23",5.165704
"2022/12/24",5.165804
"2022/12/25",5.165801
"2022/12/26",5.219026
"2022/12/27",5.293797
"2022/12/28",5.268299
"2022/12/29",5.286097
"2022/12/30",5.286304
"2022/12/31",5.286704
"2023/01/01",5.286699
"2023/01/02",5.363878
"2023/01/03",5.480118
"2023/01/04",5.431601
"2023/01/05",5.351303
"2023/01/06",5.225804
"2023/01/07",5.225904
"2023/01/08",5.225898
"2023/01/09",5.255105
"2023/01/10",5.199794
"2023/01/11",5.159539
"2023/01/12",5.10895
"2023/01/13",5.096041
"2023/01/14",5.087704
"2023/01/15",5.087701
"2023/01/16",5.1475
"2023/01/17",5.1009
"2023/01/18",5.186803
"2023/01/19",5.174503
"2023/01/20",5.207904
"2023/01/21",5.207804
"2023/01/22",5.207799
"2023/01/23",5.208199
"2023/01/24",5.139899
"2023/01/25",5.073702
"2023/01/26",5.066417
"2023/01/27",5.109304
"2023/01/28",5.109204
"2023/01/29",5.109202
"2023/01/30",5.116295
"2023/01/31",5.0733
"2023/02/01",5.054992
"2023/02/02",5.050703
"2023/02/03",5.152504
"2023/02/04",5.151804
"2023/02/05",5.1518
"2023/02/06",5.147203
"2023/02/07",5.210801
"2023/02/08",5.201008
"2023/02/09",5.291007
"2023/02/10",5.215604
"2023/02/11",5.215142
"2023/02/12",5.215142
"2023/02/13",5.159898
"2023/02/14",5.192604
"2023/02/15",5.219499
"2023/02/16",5.218299
"2023/02/17",5.168041
"2023/02/18",5.166404
"2023/02/19",5.188564
"2023/02/20",5.168039
"2023/02/21",5.168022
"2023/02/22",5.152698
"2023/02/23",5.1377
"2023/02/24",5.210504
"2023/02/25",5.210404
"2023/02/26",5.210399
"2023/02/27",5.201201
"2023/02/28",5.2373
"2023/03/01",5.179802
"2023/03/02",5.201097
"2023/03/03",5.195804
"2023/03/04",5.195904
"2023/03/05",5.195902
"2023/03/06",5.153399
"2023/03/07",5.191399
"2023/03/08",5.145897
"2023/03/09",5.1652
"2023/03/10",5.217104
"2023/03/11",5.217204
"2023/03/12",5.217197
"2023/03/13",5.247197
"2023/03/14",5.253199
"2023/03/15",5.288599
"2023/03/16",5.231099
"2023/03/17",5.279304
"2023/03/18",5.279404
"2023/03/19",5.279402
"2023/03/20",5.237203
"2023/03/21",5.242401
"2023/03/22",5.237601
"2023/03/23",5.298201
"2023/03/24",5.246504
"2023/03/25",5.246604
"2023/03/26",5.246597
"2023/03/27",5.198601
"2023/03/28",5.1657
"2023/03/29",5.135706
"2023/03/30",5.094202
"2023/03/31",5.063304
"2023/04/01",5.063304
"2023/04/02",5.0638
"2023/04/03",5.064598
"2023/04/04",5.072204
"2023/04/05",5.034699
"2023/04/06",5.059802
"2023/04/07",5.056504
"2023/04/08",5.05678
"2023/04/09",5.055903
"2023/04/10",5.066798
"2023/04/11",5.005498
"2023/04/12",4.918395
"2023/04/13",4.9282
"2023/04/14",4.909704
"2023/04/15",4.909904
"2023/04/16",4.910202
"2023/04/17",4.941301
"2023/04/18",4.985701
"2023/04/19",5.075801
"2023/04/20",5.049202
"2023/04/21",5.049404
"2023/04/22",5.049604
"2023/04/23",5.049404
"2023/04/24",5.034899
"2023/04/25",5.054497
"2023/04/26",5.044502
"2023/04/27",4.9777
"2023/04/28",4.986804
"2023/04/29",4.986804
"2023/04/30",4.987501
"2023/05/01",4.989401
"2023/05/02",5.039899
"2023/05/03",4.995899
"2023/05/04",4.984099
"2023/05/05",4.953104
"2023/05/06",4.953104
"2023/05/07",4.953201
"2023/05/08",5.009499
"2023/05/09",4.987397
"2023/05/10",4.944399
"2023/05/11",4.930965
"2023/05/12",4.920904
"2023/05/13",4.881393
"2023/05/14",4.9217
"2023/05/15",4.889399
"2023/05/16",4.940897
"2023/05/17",4.939199
"2023/05/18",4.965897
"2023/05/19",4.99995
"2023/05/20",5.000364
"2023/05/21",4.998301
"2023/05/22",4.967598
"2023/05/23",4.972699
"2023/05/24",4.9601
"2023/05/25",5.036704
"2023/05/26",4.994204
"2023/05/27",4.994204
"2023/05/28",4.994299
"2023/05/29",5.019601
"2023/05/30",5.036302
"2023/05/31",5.056299
"2023/06/01",5.014603
"2023/06/02",4.959304
"2023/06/03",4.956704
"2023/06/04",4.958098
"2023/06/05",4.927096
"2023/06/06",4.9135
"2023/06/07",4.923902
"2023/06/08",4.923604
"2023/06/09",4.879475
"2023/06/10",4.880025
"2023/06/11",4.879401
"2023/06/12",4.862098
"2023/06/13",4.862497
"2023/06/14",4.816494
"2023/06/15",4.810702
"2023/06/16",4.82165
"2023/06/17",4.82165
"2023/06/18",4.81365
"2023/06/19",4.778399
"2023/06/20",4.790796
"2023/06/21",4.763801
"2023/06/22",4.773388
"2023/06/23",4.783016
"2023/06/24",4.743907
"2023/06/25",4.786975
"2023/06/26",4.768802
"2023/06/27",4.811967
"2023/06/28",4.85197
"2023/06/29",4.857101
"2023/06/30",4.789804
"2023/07/01",4.789804
"2023/07/02",4.785698
"2023/07/03",4.807998
"2023/07/04",4.841401
"2023/07/05",4.848701
"2023/07/06",4.920201
"2023/07/07",4.872296
"2023/07/08",4.868597
"2023/07/09",4.872396
"2023/07/10",4.899701
"2023/07/11",4.852983
"2023/07/12",4.8184
"2023/07/13",4.796299
"2023/07/14",4.791704
"2023/07/15",4.802735
"2023/07/16",4.789603
"2023/07/17",4.807294
"2023/07/18",4.8108
"2023/07/19",4.791403
"2023/07/20",4.798403
"2023/07/21",4.780104
"2023/07/22",4.776381
"2023/07/23",4.778904
"2023/07/24",4.726963
"2023/07/25",4.750403
"2023/07/26",4.7377
"2023/07/27",4.743103
"2023/07/28",4.731404
"2023/07/29",4.731404
"2023/07/30",4.724796
"2023/07/31",4.726203
"2023/08/01",4.793498
"2023/08/02",4.811901
"2023/08/03",4.9179
"2023/08/04",4.873404
"2023/08/05",4.873404
"2023/08/06",4.8869
"2023/08/07",4.900503
"2023/08/08",4.900103
"2023/08/09",4.903202
"2023/08/10",4.893019
"2023/08/11",4.907904
"2023/08/12",4.907711
"2023/08/13",4.912501
"2023/08/14",4.963598
"2023/08/15",4.984704
"2023/08/16",4.988397
"2023/08/17",4.976982
"2023/08/18",4.970304
"2023/08/19",4.964055
"2023/08/20",4.968402
"2023/08/21",4.980204
"2023/08/22",4.938601
"2023/08/23",4.856599
"2023/08/24",4.881804
"2023/08/25",4.873604
"2023/08/26",4.884453
"2023/08/27",4.871902
"2023/08/28",4.8741
"2023/08/29",4.852803
"2023/08/30",4.889899
"2023/08/31",4.9553
"2023/09/01",4.948041
"2023/09/02",4.947504
"2023/09/03",4.9778
"2023/09/04",4.937702
"2023/09/05",4.968202
"2023/09/06",4.978503
"2023/09/07",4.977599
"2023/09/08",4.986604
"2023/09/09",4.986604
"2023/09/10",4.9845
"2023/09/11",4.930901
"2023/09/12",4.9481
"2023/09/13",4.916903
"2023/09/14",4.869698
"2023/09/15",4.866504
"2023/09/16",4.867041
"2023/09/17",4.868495
"2023/09/18",4.855203
"2023/09/19",4.867301
"2023/09/20",4.880297
"2023/09/21",4.9364
"2023/09/22",4.935904
"2023/09/23",4.919286
"2023/09/24",4.935404
"2023/09/25",4.969802
"2023/09/26",4.987696
"2023/09/27",5.043697
"2023/09/28",5.034296
"2023/09/29",5.032904
"2023/09/30",5.044254
"2023/10/01",5.044298
"2023/10/02",5.06303
"2023/10/03",5.167798
"2023/10/04",5.156103
"2023/10/05",5.1665
"2023/10/06",5.150104
"2023/10/07",5.143881
"2023/10/08",5.147203
"2023/10/09",5.136701
"2023/10/10",5.052504
"2023/10/11",5.051102
"2023/10/12",5.047402
"2023/10/13",5.079704
"2023/10/14",5.080704
"2023/10/15",5.049699
"2023/10/16",5.039102
"2023/10/17",5.038901
"2023/10/18",5.057597
"2023/10/19",5.0644
"2023/10/20",5.034504
"2023/10/21",5.034133
"2023/10/22",5.032797
"2023/10/23",5.013798
"2023/10/24",4.992501
"2023/10/25",4.996196
"2023/10/26",4.986804
"2023/10/27",5.015104
"2023/10/28",5.014038
"2023/10/29",4.97566
"2023/10/30",5.0476
"2023/10/31",5.0356
"2023/11/01",4.955196
"2023/11/02",4.954397
"2023/11/03",4.901104
"2023/11/04",4.914858
"2023/11/05",4.900698
"2023/11/06",4.8856
"2023/11/07",4.873017
"2023/11/08",4.910803
"2023/11/09",4.935403
"2023/11/10",4.905804
"2023/11/11",4.906304
"2023/11/12",4.916709
"2023/11/13",4.907697
"2023/11/14",4.866007
"2023/11/15",4.862398
"2023/11/16",4.863698
"2023/11/17",4.905904
"2023/11/18",4.905904
"2023/11/19",4.842072
"2023/11/20",4.853306
"2023/11/21",4.9008
"2023/11/22",4.907037
"2023/11/23",4.903996
"2023/11/24",4.902804
"2023/11/25",4.902404
"2023/11/26",4.902398
"2023/11/27",4.896977
"2023/11/28",4.871303
"2023/11/29",4.905601
"2023/11/30",4.9246
"2023/12/01",4.880604
"2023/12/02",4.923126
"2023/12/03",4.925115
"2023/12/04",4.944603
"2023/12/05",4.929198
"2023/12/06",4.902698
"2023/12/07",4.911602
"2023/12/08",4.932041
"2023/12/09",4.912517
"2023/12/10",4.91651
"2023/12/11",4.938205
"2023/12/12",4.966019
"2023/12/13",4.919898
"2023/12/14",4.916102
"2023/12/15",4.938104
"2023/12/16",4.942573
"2023/12/17",4.942573
"2023/12/18",4.897402
"2023/12/19",4.86797
"2023/12/20",4.916097
"2023/12/21",4.883304
"2023/12/22",4.859041
"2023/12/23",4.859104
"2023/12/24",4.892543
"2023/12/25",4.892443
"2023/12/26",4.814981
"2023/12/27",4.8276
"2023/12/28",4.851697
"2023/12/29",4.852504
"2023/12/30",4.861562
"2023/12/31",4.852497
"2024/01/01",4.853903
"2024/01/02",4.923979
"2024/01/03",4.920701
"2024/01/04",4.897095
"2024/01/05",4.875104
"2024/01/06",4.874604
"2024/01/07",4.883508
"2024/01/08",4.870501
"2024/01/09",4.906597
"2024/01/10",4.892901
"2024/01/11",4.871197
"2024/01/12",4.854204
"2024/01/13",4.854804
"2024/01/14",4.854799
"2024/01/15",4.863597
"2024/01/16",4.926402
"2024/01/17",4.935503
"2024/01/18",4.927601
"2024/01/19",4.931504
"2024/01/20",4.931041
"2024/01/21",4.927587
"2024/01/22",4.989705
"2024/01/23",4.953702
"2024/01/24",4.934034
"2024/01/25",4.917299
"2024/01/26",4.916104
"2024/01/27",4.915104
"2024/01/28",4.915098
"2024/01/29",4.951701
"2024/01/30",4.951797
"2024/01/31",4.9534
"2024/02/01",4.916495
"2024/02/02",4.969041
"2024/02/03",4.968904
"2024/02/04",4.956119
"2024/02/05",4.973214
"2024/02/06",4.963796
"2024/02/07",4.970806
"2024/02/08",4.993404
"2024/02/09",4.952504
"2024/02/10",4.987525
"2024/02/11",4.954598
"2024/02/12",4.953701
"2024/02/13",4.953502
"2024/02/14",4.969798
"2024/02/15",4.973895
"2024/02/16",4.967104
"2024/02/17",4.971283
"2024/02/18",4.967098
"2024/02/19",4.957903
"2024/02/20",4.927898
"2024/02/21",4.936401
"2024/02/22",4.9639
"2024/02/23",4.995504
"2024/02/24",4.995104
"2024/02/25",4.995102
"2024/02/26",4.9806
"2024/02/27",4.933896
"2024/02/28",4.968799
"2024/02/29",4.971297
"2024/03/01",4.954704
"2024/03/02",4.954704
"2024/03/03",4.954702
"2024/03/04",4.946402
"2024/03/05",4.958601
"2024/03/06",4.945097
"2024/03/07",4.9353
"2024/03/08",4.980204
"2024/03/09",4.930428
"2024/03/10",4.98042
"2024/03/11",4.978903
"2024/03/12",4.9701
"2024/03/13",4.970702
"2024/03/14",4.994199
"2024/03/15",4.996404
"2024/03/16",4.996404
"2024/03/17",4.991002
"2024/03/18",5.030595
"2024/03/19",5.031502
"2024/03/20",4.9677
"2024/03/21",4.97597
"2024/03/22",5.002904
"2024/03/23",4.952276
"2024/03/24",5.002395
"2024/03/25",4.973697
"2024/03/26",4.977197
"2024/03/27",4.991794
"2024/03/28",5.015605
"2024/03/29",5.015204
"2024/03/30",5.015204
"2024/03/31",5.014698
"2024/04/01",5.055103
"2024/04/02",5.065902
"2024/04/03",5.040099
"2024/04/04",5.058896
"2024/04/05",5.038197
